Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Turkey,TUR,"Apr 28, 2020",1331.067605953004
Turkey,TUR,"Apr 29, 2020",1359.429314056794
Turkey,TUR,"Apr 30, 2020",1394.241176511948
Turks and Caicos Islands,TCA,"Mar 25, 2020",25.827780360555813
Turks and Caicos Islands,TCA,"Mar 26, 2020",25.827780360555813
Turks and Caicos Islands,TCA,"Mar 27, 2020",51.65556072111163
Turks and Caicos Islands,TCA,"Mar 28, 2020",51.65556072111163
Turks and Caicos Islands,TCA,"Mar 29, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Mar 30, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Mar 31, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 1, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 2, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 3, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 4, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 5, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 6, 2020",129.13890180277906
Turks and Caicos Islands,TCA,"Apr 7, 2020",206.6222428844465
Turks and Caicos Islands,TCA,"Apr 8, 2020",206.6222428844465
Turks and Caicos Islands,TCA,"Apr 9, 2020",206.6222428844465
Turks and Caicos Islands,TCA,"Apr 10, 2020",206.6222428844465
Turks and Caicos Islands,TCA,"Apr 11, 2020",232.4500232450023
Turks and Caicos Islands,TCA,"Apr 12, 2020",232.4500232450023
Turks and Caicos Islands,TCA,"Apr 13, 2020",232.4500232450023
Turks and Caicos Islands,TCA,"Apr 14, 2020",258.2778036055581
Turks and Caicos Islands,TCA,"Apr 15, 2020",258.2778036055581
Turks and Caicos Islands,TCA,"Apr 16, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 17, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 18, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 19, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 20, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 21, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 22, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 23, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 24, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 25, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 26, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 27, 2020",284.10558396611395
Turks and Caicos Islands,TCA,"Apr 28, 2020",309.93336432666973
Turks and Caicos Islands,TCA,"Apr 29, 2020",309.93336432666973
Turks and Caicos Islands,TCA,"Apr 30, 2020",309.93336432666973
Uganda,UGA,"Mar 22, 2020",0.021862224262696486
Uganda,UGA,"Mar 23, 2020",0.021862224262696486
Uganda,UGA,"Mar 24, 2020",0.19676001836426837
Uganda,UGA,"Mar 25, 2020",0.19676001836426837
Uganda,UGA,"Mar 26, 2020",0.3060711396777508
Uganda,UGA,"Mar 27, 2020",0.3060711396777508
Uganda,UGA,"Mar 28, 2020",0.3060711396777508
Uganda,UGA,"Mar 29, 2020",0.6558667278808946
Uganda,UGA,"Mar 30, 2020",0.7214534006689841
Uganda,UGA,"Mar 31, 2020",0.7214534006689841
Uganda,UGA,"Apr 1, 2020",0.9619378675586454
Uganda,UGA,"Apr 2, 2020",0.9619378675586454
Uganda,UGA,"Apr 3, 2020",0.9838000918213419
Uganda,UGA,"Apr 4, 2020",1.0493867646094315
Uganda,UGA,"Apr 5, 2020",1.0493867646094315
Uganda,UGA,"Apr 6, 2020",1.1368356616602173
Uganda,UGA,"Apr 7, 2020",1.1368356616602173
Uganda,UGA,"Apr 8, 2020",1.1368356616602173
Uganda,UGA,"Apr 9, 2020",1.1586978859229138
Uganda,UGA,"Apr 10, 2020",1.1586978859229138
Uganda,UGA,"Apr 11, 2020",1.1586978859229138
Uganda,UGA,"Apr 12, 2020",1.1586978859229138
Uganda,UGA,"Apr 13, 2020",1.1805601101856102
Uganda,UGA,"Apr 14, 2020",1.1805601101856102
Uganda,UGA,"Apr 15, 2020",1.2024223344483067
Uganda,UGA,"Apr 16, 2020",1.2024223344483067
Uganda,UGA,"Apr 17, 2020",1.2024223344483067
Uganda,UGA,"Apr 18, 2020",1.2024223344483067
Uganda,UGA,"Apr 19, 2020",1.2024223344483067
Uganda,UGA,"Apr 20, 2020",1.2024223344483067
Uganda,UGA,"Apr 21, 2020",1.2242845587110032
Uganda,UGA,"Apr 22, 2020",1.2680090072363963
Uganda,UGA,"Apr 23, 2020",1.3335956800244857
Uganda,UGA,"Apr 24, 2020",1.6178045954395401
Uganda,UGA,"Apr 25, 2020",1.6396668197022366
Uganda,UGA,"Apr 26, 2020",1.6396668197022366
Uganda,UGA,"Apr 27, 2020",1.7271157167530224
Uganda,UGA,"Apr 28, 2020",1.7271157167530224
Uganda,UGA,"Apr 29, 2020",1.7271157167530224
Uganda,UGA,"Apr 30, 2020",1.7708401652784154
Ukraine,UKR,"Mar 4, 2020",0.022865631102050935
Ukraine,UKR,"Mar 13, 2020",0.0685968933061528
Ukraine,UKR,"Mar 16, 2020",0.0685968933061528
Ukraine,UKR,"Mar 17, 2020",0.11432815551025467
Ukraine,UKR,"Mar 18, 2020",0.3201188354287131
Ukraine,UKR,"Mar 19, 2020",0.43444699093896777
Ukraine,UKR,"Mar 20, 2020",0.5945064086533243
Ukraine,UKR,"Mar 21, 2020",0.5945064086533243
Ukraine,UKR,"Mar 22, 2020",0.9374908751840884
Ukraine,UKR,"Mar 23, 2020",1.0746846617963939
Ukraine,UKR,"Mar 24, 2020",1.6691910704497184
Ukraine,UKR,"Mar 25, 2020",1.9207130125722787
Ukraine,UKR,"Mar 26, 2020",2.583816314531756
Ukraine,UKR,"Mar 27, 2020",3.567038451919946
Ukraine,UKR,"Mar 28, 2020",4.984707580247104
Ukraine,UKR,"Mar 29, 2020",7.111211272737841
Ukraine,UKR,"Mar 30, 2020",9.55783380065729
Ukraine,UKR,"Mar 31, 2020",10.975502928984449
Ukraine,UKR,"Apr 1, 2020",12.553231475025964
Ukraine,UKR,"Apr 2, 2020",18.15531109502844
Ukraine,UKR,"Apr 3, 2020",18.383967406048953
Ukraine,UKR,"Apr 4, 2020",22.56837789772427
Ukraine,UKR,"Apr 5, 2020",25.060731687847824
Ukraine,UKR,"Apr 6, 2020",28.60490450866572
Ukraine,UKR,"Apr 7, 2020",30.159767423605185
Ukraine,UKR,"Apr 8, 2020",33.429552671198465
Ukraine,UKR,"Apr 9, 2020",38.13987267822096
Ukraine,UKR,"Apr 10, 2020",43.26177404508037
Ukraine,UKR,"Apr 11, 2020",50.37298531781821
Ukraine,UKR,"Apr 12, 2020",57.4155996972499
Ukraine,UKR,"Apr 13, 2020",63.497857570395446
Ukraine,UKR,"Apr 14, 2020",70.929187678562
Ukraine,UKR,"Apr 15, 2020",77.10290807611575
Ukraine,UKR,"Apr 16, 2020",95.14389101563394
Ukraine,UKR,"Apr 17, 2020",102.02644597735127
Ukraine,UKR,"Apr 18, 2020",116.75191240707208
Ukraine,UKR,"Apr 19, 2020",124.59482387507555
Ukraine,UKR,"Apr 20, 2020",130.56275359271083
Ukraine,UKR,"Apr 21, 2020",140.05199050006198
Ukraine,UKR,"Apr 22, 2020",150.73024022471978
Ukraine,UKR,"Apr 23, 2020",163.9465750017052
Ukraine,UKR,"Apr 24, 2020",174.85348103738352
Ukraine,UKR,"Apr 25, 2020",185.78325270416386
Ukraine,UKR,"Apr 26, 2020",197.0331432063729
Ukraine,UKR,"Apr 27, 2020",205.99647059837687
Ukraine,UKR,"Apr 28, 2020",205.99647059837687
Ukraine,UKR,"Apr 29, 2020",215.16558867029931
Ukraine,UKR,"Apr 30, 2020",225.59231645283452
United Arab Emirates,ARE,"Jan 27, 2020",0.10110814527218313
United Arab Emirates,ARE,"Jan 28, 2020",0.10110814527218313
United Arab Emirates,ARE,"Jan 29, 2020",0.10110814527218313
United Arab Emirates,ARE,"Jan 30, 2020",0.40443258108873253
United Arab Emirates,ARE,"Jan 31, 2020",0.40443258108873253
United Arab Emirates,ARE,"Feb 1, 2020",0.40443258108873253
United Arab Emirates,ARE,"Feb 2, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 3, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 4, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 5, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 6, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 7, 2020",0.5055407263609156
United Arab Emirates,ARE,"Feb 8, 2020",0.7077570169052819
United Arab Emirates,ARE,"Feb 9, 2020",0.7077570169052819
United Arab Emirates,ARE,"Feb 10, 2020",0.7077570169052819
United Arab Emirates,ARE,"Feb 11, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 12, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 13, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 14, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 15, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 16, 2020",0.8088651621774651
United Arab Emirates,ARE,"Feb 17, 2020",0.9099733074496482
United Arab Emirates,ARE,"Feb 18, 2020",0.9099733074496482
United Arab Emirates,ARE,"Feb 19, 2020",0.9099733074496482
United Arab Emirates,ARE,"Feb 20, 2020",0.9099733074496482
United Arab Emirates,ARE,"Feb 21, 2020",0.9099733074496482
United Arab Emirates,ARE,"Feb 22, 2020",1.1121895979940144
United Arab Emirates,ARE,"Feb 23, 2020",1.3144058885383807
United Arab Emirates,ARE,"Feb 24, 2020",1.3144058885383807
United Arab Emirates,ARE,"Feb 25, 2020",1.3144058885383807
United Arab Emirates,ARE,"Feb 26, 2020",1.3144058885383807
United Arab Emirates,ARE,"Feb 27, 2020",1.3144058885383807
United Arab Emirates,ARE,"Feb 28, 2020",1.9210547601714796
United Arab Emirates,ARE,"Feb 29, 2020",1.9210547601714796
United Arab Emirates,ARE,"Mar 1, 2020",2.1232710507158457
United Arab Emirates,ARE,"Mar 2, 2020",2.1232710507158457
United Arab Emirates,ARE,"Mar 4, 2020",2.7299199223489445
United Arab Emirates,ARE,"Mar 6, 2020",2.932136212893311
United Arab Emirates,ARE,"Mar 8, 2020",4.549866537248241
United Arab Emirates,ARE,"Mar 10, 2020",5.965380571058804
United Arab Emirates,ARE,"Mar 11, 2020",7.482002750141552
United Arab Emirates,ARE,"Mar 13, 2020",8.594192348135566
United Arab Emirates,ARE,"Mar 15, 2020",8.594192348135566
United Arab Emirates,ARE,"Mar 16, 2020",8.69530049340775
United Arab Emirates,ARE,"Mar 17, 2020",9.908598236673948
United Arab Emirates,ARE,"Mar 18, 2020",11.425220415756694
United Arab Emirates,ARE,"Mar 19, 2020",11.425220415756694
United Arab Emirates,ARE,"Mar 20, 2020",14.155140338105639
United Arab Emirates,ARE,"Mar 21, 2020",14.155140338105639
United Arab Emirates,ARE,"Mar 22, 2020",15.469546226644018
United Arab Emirates,ARE,"Mar 23, 2020",15.469546226644018
United Arab Emirates,ARE,"Mar 24, 2020",20.01941276389226
United Arab Emirates,ARE,"Mar 25, 2020",25.074820027501417
United Arab Emirates,ARE,"Mar 26, 2020",33.66901237563698
United Arab Emirates,ARE,"Mar 27, 2020",33.66901237563698
United Arab Emirates,ARE,"Mar 28, 2020",40.948798835234165
United Arab Emirates,ARE,"Mar 29, 2020",47.31861198738171
United Arab Emirates,ARE,"Mar 30, 2020",47.31861198738171
United Arab Emirates,ARE,"Mar 31, 2020",61.777076761303896
United Arab Emirates,ARE,"Apr 1, 2020",67.13580846072959
United Arab Emirates,ARE,"Apr 2, 2020",67.13580846072959
United Arab Emirates,ARE,"Apr 3, 2020",103.53474075871553
United Arab Emirates,ARE,"Apr 4, 2020",103.53474075871553
United Arab Emirates,ARE,"Apr 5, 2020",152.16775863463562
United Arab Emirates,ARE,"Apr 6, 2020",181.89355334465745
United Arab Emirates,ARE,"Apr 7, 2020",209.9005095850522
United Arab Emirates,ARE,"Apr 8, 2020",238.51411469708
United Arab Emirates,ARE,"Apr 9, 2020",268.84655827873496
United Arab Emirates,ARE,"Apr 10, 2020",302.31335436382756
United Arab Emirates,ARE,"Apr 11, 2020",339.72336811453533
United Arab Emirates,ARE,"Apr 12, 2020",377.7400307368762
United Arab Emirates,ARE,"Apr 13, 2020",416.86888295721104
United Arab Emirates,ARE,"Apr 14, 2020",457.1099247755399
United Arab Emirates,ARE,"Apr 15, 2020",498.76648062767936
United Arab Emirates,ARE,"Apr 16, 2020",542.4451993852625
United Arab Emirates,ARE,"Apr 17, 2020",588.9549462104667
United Arab Emirates,ARE,"Apr 18, 2020",588.9549462104667
United Arab Emirates,ARE,"Apr 19, 2020",637.1835315052981
United Arab Emirates,ARE,"Apr 20, 2020",685.6143330906738
United Arab Emirates,ARE,"Apr 21, 2020",734.5506754024104
United Arab Emirates,ARE,"Apr 22, 2020",784.0936665857802
United Arab Emirates,ARE,"Apr 23, 2020",832.9289007522447
United Arab Emirates,ARE,"Apr 24, 2020",885.3029200032355
United Arab Emirates,ARE,"Apr 25, 2020",938.3846962711316
United Arab Emirates,ARE,"Apr 26, 2020",992.174229555933
United Arab Emirates,ARE,"Apr 27, 2020",1046.3681954218232
United Arab Emirates,ARE,"Apr 28, 2020",1095.911186605193
United Arab Emirates,ARE,"Apr 29, 2020",1150.610693197444
United Arab Emirates,ARE,"Apr 30, 2020",1206.1190649518726
United Kingdom,GBR,"Jan 31, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 1, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 2, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 3, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 4, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 5, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 6, 2020",0.029461153730598138
United Kingdom,GBR,"Feb 7, 2020",0.044191730595897205
United Kingdom,GBR,"Feb 8, 2020",0.044191730595897205
United Kingdom,GBR,"Feb 9, 2020",0.058922307461196276
United Kingdom,GBR,"Feb 10, 2020",0.058922307461196276
United Kingdom,GBR,"Feb 11, 2020",0.11784461492239255
United Kingdom,GBR,"Feb 12, 2020",0.11784461492239255
United Kingdom,GBR,"Feb 13, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 14, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 15, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 16, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 17, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 18, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 19, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 20, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 21, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 22, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 23, 2020",0.13257519178769162
United Kingdom,GBR,"Feb 24, 2020",0.1914974992488879
United Kingdom,GBR,"Feb 25, 2020",0.1914974992488879
United Kingdom,GBR,"Feb 26, 2020",0.1914974992488879
United Kingdom,GBR,"Feb 27, 2020",0.1914974992488879
United Kingdom,GBR,"Feb 28, 2020",0.2356892298447851
United Kingdom,GBR,"Feb 29, 2020",0.26515038357538323
United Kingdom,GBR,"Mar 1, 2020",0.3388032679018786
United Kingdom,GBR,"Mar 2, 2020",0.5303007671507665
United Kingdom,GBR,"Mar 3, 2020",0.5892230746119628
United Kingdom,GBR,"Mar 4, 2020",0.7512594201302525
United Kingdom,GBR,"Mar 5, 2020",1.2520990335504207
United Kingdom,GBR,"Mar 6, 2020",1.6940163395093928
United Kingdom,GBR,"Mar 7, 2020",2.4010840290437483
United Kingdom,GBR,"Mar 8, 2020",3.034498834251608
United Kingdom,GBR,"Mar 9, 2020",4.021447484226646
United Kingdom,GBR,"Mar 10, 2020",4.728515173761001
United Kingdom,GBR,"Mar 11, 2020",5.494505170756552
United Kingdom,GBR,"Mar 12, 2020",6.717143050576375
United Kingdom,GBR,"Mar 13, 2020",8.69104035052645
United Kingdom,GBR,"Mar 14, 2020",10.414517843766442
United Kingdom,GBR,"Mar 15, 2020",16.792857626440938
United Kingdom,GBR,"Mar 16, 2020",20.490232419631003
United Kingdom,GBR,"Mar 17, 2020",22.729280103156462
United Kingdom,GBR,"Mar 18, 2020",28.72462488733318
United Kingdom,GBR,"Mar 19, 2020",38.74141715573655
United Kingdom,GBR,"Mar 20, 2020",48.27210038758505
United Kingdom,GBR,"Mar 21, 2020",58.67188765448619
United Kingdom,GBR,"Mar 22, 2020",73.91803471007073
United Kingdom,GBR,"Mar 23, 2020",83.7138683254946
United Kingdom,GBR,"Mar 24, 2020",97.95833615423881
United Kingdom,GBR,"Mar 25, 2020",118.97886934102057
United Kingdom,GBR,"Mar 26, 2020",140.36766694943483
United Kingdom,GBR,"Mar 27, 2020",171.72906509565652
United Kingdom,GBR,"Mar 28, 2020",214.22677935204436
United Kingdom,GBR,"Mar 29, 2020",251.73082805109578
United Kingdom,GBR,"Mar 30, 2020",287.5703215643684
United Kingdom,GBR,"Mar 31, 2020",326.1497023745867
United Kingdom,GBR,"Apr 1, 2020",370.47400816227156
United Kingdom,GBR,"Apr 2, 2020",434.1690225278247
United Kingdom,GBR,"Apr 3, 2020",496.68559074415396
United Kingdom,GBR,"Apr 4, 2020",562.2366577947348
United Kingdom,GBR,"Apr 5, 2020",617.2553623866269
United Kingdom,GBR,"Apr 6, 2020",704.2099576224873
United Kingdom,GBR,"Apr 7, 2020",760.2156108643543
United Kingdom,GBR,"Apr 8, 2020",813.7465271928511
United Kingdom,GBR,"Apr 9, 2020",894.6321247602083
United Kingdom,GBR,"Apr 10, 2020",958.6217506630675
United Kingdom,GBR,"Apr 11, 2020",1035.147097478296
United Kingdom,GBR,"Apr 12, 2020",1163.5829971668386
United Kingdom,GBR,"Apr 13, 2020",1241.47828763054
United Kingdom,GBR,"Apr 14, 2020",1305.4384523796687
United Kingdom,GBR,"Apr 15, 2020",1382.8034420762194
United Kingdom,GBR,"Apr 16, 2020",1450.608287387191
United Kingdom,GBR,"Apr 17, 2020",1518.6193607742769
United Kingdom,GBR,"Apr 18, 2020",1601.0958606430863
United Kingdom,GBR,"Apr 19, 2020",1682.4822978238637
United Kingdom,GBR,"Apr 20, 2020",1768.6561724858632
United Kingdom,GBR,"Apr 21, 2020",1837.5363499080017
United Kingdom,GBR,"Apr 22, 2020",1900.8925610056529
United Kingdom,GBR,"Apr 23, 2020",1966.4583586330991
United Kingdom,GBR,"Apr 24, 2020",2033.9685924067646
United Kingdom,GBR,"Apr 25, 2020",2113.3074794032655
United Kingdom,GBR,"Apr 26, 2020",2185.6788035424797
United Kingdom,GBR,"Apr 27, 2020",2251.4213680923094
United Kingdom,GBR,"Apr 28, 2020",2314.895423804883
United Kingdom,GBR,"Apr 29, 2020",2373.7588089586184
United Kingdom,GBR,"Apr 30, 2020",2433.8006402615774
United States,USA,"Jan 21, 2020",0.0030211238763900275
United States,USA,"Jan 22, 2020",0.0030211238763900275
United States,USA,"Jan 23, 2020",0.0030211238763900275
United States,USA,"Jan 24, 2020",0.0030211238763900275
United States,USA,"Jan 25, 2020",0.006042247752780055
United States,USA,"Jan 26, 2020",0.006042247752780055
United States,USA,"Jan 27, 2020",0.015105619381950137
United States,USA,"Jan 28, 2020",0.015105619381950137
United States,USA,"Jan 29, 2020",0.015105619381950137
United States,USA,"Jan 30, 2020",0.015105619381950137
United States,USA,"Jan 31, 2020",0.018126743258340166
United States,USA,"Feb 1, 2020",0.021147867134730193
United States,USA,"Feb 2, 2020",0.02416899101112022
United States,USA,"Feb 3, 2020",0.0332323626402903
United States,USA,"Feb 4, 2020",0.0332323626402903
United States,USA,"Feb 5, 2020",0.0332323626402903
United States,USA,"Feb 6, 2020",0.03625348651668033
United States,USA,"Feb 7, 2020",0.03625348651668033
United States,USA,"Feb 8, 2020",0.03625348651668033
United States,USA,"Feb 9, 2020",0.03625348651668033
United States,USA,"Feb 10, 2020",0.03625348651668033
United States,USA,"Feb 11, 2020",0.039274610393070356
United States,USA,"Feb 12, 2020",0.039274610393070356
United States,USA,"Feb 13, 2020",0.042295734269460386
United States,USA,"Feb 14, 2020",0.04531685814585042
United States,USA,"Feb 15, 2020",0.04531685814585042
United States,USA,"Feb 16, 2020",0.04531685814585042
United States,USA,"Feb 17, 2020",0.04531685814585042
United States,USA,"Feb 18, 2020",0.04531685814585042
United States,USA,"Feb 19, 2020",0.04531685814585042
United States,USA,"Feb 20, 2020",0.04531685814585042
United States,USA,"Feb 21, 2020",0.04833798202224044
United States,USA,"Feb 22, 2020",0.10573933567365096
United States,USA,"Feb 23, 2020",0.10573933567365096
United States,USA,"Feb 24, 2020",0.10573933567365096
United States,USA,"Feb 25, 2020",0.16011956544867145
United States,USA,"Feb 26, 2020",0.16011956544867145
United States,USA,"Feb 27, 2020",0.17824630870701164
United States,USA,"Feb 28, 2020",0.18126743258340167
United States,USA,"Feb 29, 2020",0.19939417584174182
United States,USA,"Mar 1, 2020",0.2084575474709119
United States,USA,"Mar 2, 2020",0.26888002499871244
United States,USA,"Mar 3, 2020",0.3111757592681728
United States,USA,"Mar 4, 2020",0.37764048454875343
United States,USA,"Mar 5, 2020",0.48035869634601436
United States,USA,"Mar 6, 2020",0.7039218631988764
United States,USA,"Mar 7, 2020",1.0211398702198293
United States,USA,"Mar 8, 2020",1.3081466384768818
United States,USA,"Mar 9, 2020",1.6737026275200753
United States,USA,"Mar 10, 2020",2.2779274027980807
United States,USA,"Mar 11, 2020",3.096651973299778
United States,USA,"Mar 12, 2020",3.963714525823716
United States,USA,"Mar 13, 2020",5.024129006436616
United States,USA,"Mar 14, 2020",6.56792330727192
United States,USA,"Mar 15, 2020",8.91533655922697
United States,USA,"Mar 16, 2020",11.401721509495964
United States,USA,"Mar 17, 2020",14.08145838785392
United States,USA,"Mar 18, 2020",19.41676315355871
United States,USA,"Mar 19, 2020",28.44388129621211
United States,USA,"Mar 20, 2020",43.051015238557895
United States,USA,"Mar 21, 2020",59.286534950277904
United States,USA,"Mar 22, 2020",80.80600032180406
United States,USA,"Mar 23, 2020",106.3616871921873
United States,USA,"Mar 24, 2020",140.30703506730566
United States,USA,"Mar 25, 2020",166.85969281689762
United States,USA,"Mar 26, 2020",209.04364550293155
United States,USA,"Mar 27, 2020",259.78946325465483
United States,USA,"Mar 28, 2020",316.2693741237664
United States,USA,"Mar 29, 2020",376.62840805016276
United States,USA,"Mar 30, 2020",432.09624242068367
United States,USA,"Mar 31, 2020",497.3374125313263
United States,USA,"Apr 1, 2020",572.8594671933242
United States,USA,"Apr 2, 2020",654.7409876151231
United States,USA,"Apr 3, 2020",741.8067566088074
United States,USA,"Apr 4, 2020",839.766698300754
United States,USA,"Apr 5, 2020",943.306655792393
United States,USA,"Apr 6, 2020",1020.0371600049469
United States,USA,"Apr 7, 2020",1112.3657267913027
United States,USA,"Apr 8, 2020",1204.8513920192304
United States,USA,"Apr 9, 2020",1305.5243029521753
United States,USA,"Apr 10, 2020",1407.9434234856737
United States,USA,"Apr 11, 2020",1515.2748914421823
United States,USA,"Apr 12, 2020",1601.0476194167716
United States,USA,"Apr 13, 2020",1684.491060882664
United States,USA,"Apr 14, 2020",1760.0886436415717
United States,USA,"Apr 15, 2020",1841.423340641744
United States,USA,"Apr 16, 2020",1932.5041832671507
United States,USA,"Apr 17, 2020",2028.1741130607936
United States,USA,"Apr 18, 2020",2121.3244255415275
United States,USA,"Apr 19, 2020",2220.7858658000396
United States,USA,"Apr 20, 2020",2295.1085342831107
United States,USA,"Apr 21, 2020",2379.896375873997
United States,USA,"Apr 22, 2020",2492.551064100705
United States,USA,"Apr 23, 2020",2545.6865908386526
United States,USA,"Apr 24, 2020",2625.876281889673
United States,USA,"Apr 25, 2020",2690.383318898353
United States,USA,"Apr 26, 2020",2836.9954394956844
United States,USA,"Apr 27, 2020",2918.1337634438914
United States,USA,"Apr 28, 2020",2986.232916741599
United States,USA,"Apr 29, 2020",3059.1386781266433
United States,USA,"Apr 30, 2020",3141.6939091728773
United States Virgin Islands,VIR,"Mar 24, 2020",162.7993832776304
United States Virgin Islands,VIR,"Mar 25, 2020",162.7993832776304
United States Virgin Islands,VIR,"Mar 26, 2020",162.7993832776304
United States Virgin Islands,VIR,"Mar 27, 2020",162.7993832776304
United States Virgin Islands,VIR,"Mar 28, 2020",181.9522518985281
United States Virgin Islands,VIR,"Mar 29, 2020",210.68155482987464
United States Virgin Islands,VIR,"Mar 30, 2020",287.2930293134654
United States Virgin Islands,VIR,"Apr 1, 2020",287.2930293134654
United States Virgin Islands,VIR,"Apr 2, 2020",287.2930293134654
United States Virgin Islands,VIR,"Apr 3, 2020",316.02233224481193
United States Virgin Islands,VIR,"Apr 4, 2020",383.0573724179539
United States Virgin Islands,VIR,"Apr 5, 2020",383.0573724179539
United States Virgin Islands,VIR,"Apr 6, 2020",402.21024103885156
United States Virgin Islands,VIR,"Apr 7, 2020",402.21024103885156
United States Virgin Islands,VIR,"Apr 8, 2020",430.93954397019814
United States Virgin Islands,VIR,"Apr 9, 2020",430.93954397019814
United States Virgin Islands,VIR,"Apr 10, 2020",478.8217155224424
United States Virgin Islands,VIR,"Apr 11, 2020",478.8217155224424
United States Virgin Islands,VIR,"Apr 12, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 13, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 14, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 15, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 16, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 17, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 18, 2020",488.3981498328912
United States Virgin Islands,VIR,"Apr 19, 2020",507.5510184537889
United States Virgin Islands,VIR,"Apr 20, 2020",507.5510184537889
United States Virgin Islands,VIR,"Apr 21, 2020",517.1274527642378
United States Virgin Islands,VIR,"Apr 22, 2020",517.1274527642378
United States Virgin Islands,VIR,"Apr 23, 2020",517.1274527642378
United States Virgin Islands,VIR,"Apr 24, 2020",517.1274527642378
United States Virgin Islands,VIR,"Apr 25, 2020",517.1274527642378
United States Virgin Islands,VIR,"Apr 26, 2020",526.7038870746866
United States Virgin Islands,VIR,"Apr 27, 2020",526.7038870746866
United States Virgin Islands,VIR,"Apr 28, 2020",565.009624316482
United States Virgin Islands,VIR,"Apr 29, 2020",565.009624316482
United States Virgin Islands,VIR,"Apr 30, 2020",632.0446644896239
Uruguay,URY,"Mar 15, 2020",1.7272514506753123
Uruguay,URY,"Mar 16, 2020",2.3030019342337495
Uruguay,URY,"Mar 17, 2020",8.348382011597343
Uruguay,URY,"Mar 18, 2020",14.393762088960935
Uruguay,URY,"Mar 19, 2020",22.742144100558278
Uruguay,URY,"Mar 20, 2020",27.06027272724656
Uruguay,URY,"Mar 21, 2020",31.66627659571406
Uruguay,URY,"Mar 22, 2020",38.86315764019452
Uruguay,URY,"Mar 23, 2020",45.484288201116556
Uruguay,URY,"Mar 24, 2020",46.63578916823343
Uruguay,URY,"Mar 25, 2020",54.40842069627234
Uruguay,URY,"Mar 26, 2020",62.468927466090456
Uruguay,URY,"Mar 27, 2020",68.51430754345405
Uruguay,URY,"Mar 28, 2020",68.51430754345405
Uruguay,URY,"Mar 29, 2020",74.55968762081764
Uruguay,URY,"Mar 30, 2020",84.92319632486952
Uruguay,URY,"Mar 31, 2020",93.27157833646686
Uruguay,URY,"Apr 1, 2020",94.99882978714217
Uruguay,URY,"Apr 2, 2020",98.16545744671357
